sample_id,severity,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,visibleFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,from_project,label,type_class,type_innerclass,type_interface
8172392,minor,4,9,3,6,0,0.85714287,1.0,7,0,7,0,0,0,7,0,0,0,3,0,0,0,3,0,0,0,0,48,3,0,1,0,0,9,0,3,0,3,1,0,0,0,54,1,0,1,1,1.0,0.0,0.0
6166594,minor,7,8,2,7,0,0.0,0.0,8,0,8,0,0,0,8,0,0,0,2,0,0,2,0,0,2,0,0,29,7,0,0,0,0,0,0,2,0,2,0,0,0,0,29,1,0,1,1,1.0,0.0,0.0
6255385,minor,3,4,1,2,2,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,1,0,3,0,0,1,0,2,17,2,0,0,0,0,0,1,3,0,3,0,0,0,0,21,1,0,1,1,1.0,0.0,0.0
8142421,minor,6,16,2,14,22,0.0,0.0,9,0,7,0,2,0,9,0,0,0,2,1,0,0,2,0,1,0,0,56,10,0,2,0,0,1,0,5,0,4,1,0,0,0,62,1,0,1,1,1.0,0.0,0.0
4130065,minor,9,6,1,8,4,0.0,0.0,5,0,5,0,0,0,5,0,0,0,4,0,2,0,2,0,4,0,7,32,4,0,1,0,0,2,0,5,0,5,1,0,0,0,37,4,0,1,1,0.0,1.0,0.0
8514954,minor,20,16,3,19,58,0.0,0.0,12,1,12,0,0,0,12,0,0,0,6,2,1,5,0,0,2,0,1,63,12,0,3,1,2,12,1,5,2,9,2,0,0,0,70,1,1,1,1,1.0,0.0,0.0
3858066,minor,32,41,1,6,545,0.0,0.0,35,0,35,0,0,0,35,0,0,0,20,0,0,20,0,0,0,0,2,142,23,0,4,0,0,42,4,24,5,22,1,0,0,0,89,1,0,1,1,1.0,0.0,0.0
5111458,minor,24,63,2,94,54,,,13,0,1,12,0,0,1,0,0,0,44,2,0,40,4,0,2,0,7,285,16,5,11,5,9,136,9,53,15,80,4,0,0,0,371,1,6,1,1,1.0,0.0,0.0
8187132,minor,4,10,2,2,25,0.22222222,0.22222222,10,0,10,0,0,0,10,0,0,0,4,0,0,4,0,0,1,0,0,37,6,0,0,0,0,0,0,6,0,4,0,0,0,0,20,1,0,1,1,1.0,0.0,0.0
9298816,minor,4,7,2,3,10,0.0,0.0,5,1,2,3,0,0,2,0,0,0,2,1,0,2,0,0,2,0,1,28,5,0,0,0,0,0,1,2,0,2,1,0,0,0,24,26,0,0,1,1.0,0.0,0.0
7481501,minor,3,3,1,1,1,0.0,0.0,3,0,2,0,1,0,3,0,0,0,3,0,0,3,0,0,0,0,1,14,1,0,0,0,0,1,0,2,0,3,0,0,0,0,8,1,0,1,1,1.0,0.0,0.0
5055368,minor,3,1,1,0,0,,,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,2,2,0,0,9,0,0,0,0,0,0,0,2,0,2,0,0,0,0,4,8,0,1,1,0.0,1.0,0.0
4229996,minor,5,14,1,6,25,0.0,0.0,10,0,9,0,1,0,10,0,0,0,3,0,0,3,0,0,1,0,6,86,7,0,4,0,0,0,3,5,0,5,1,0,2,0,156,1025,0,1,1,1.0,0.0,0.0
7892253,minor,25,58,1,44,8,0.0,0.0,9,2,4,4,0,1,5,0,0,0,12,0,0,12,0,0,10,0,12,302,5,9,14,5,9,29,31,84,20,66,4,0,2,0,217,1,0,1,1,1.0,0.0,0.0
3817323,minor,6,8,1,4,0,0.96428573,1.0,8,0,8,0,0,0,8,0,0,0,2,0,0,2,0,0,0,0,4,31,5,0,0,0,0,1,0,6,1,2,0,0,0,0,16,9,0,1,1,0.0,1.0,0.0
8460181,minor,11,23,1,22,49,0.0,0.0,15,0,13,2,0,0,13,0,0,0,5,0,0,5,0,0,1,0,4,66,7,0,9,0,0,0,0,6,0,11,1,0,0,5,30,1,0,1,1,1.0,0.0,0.0
5380933,minor,13,14,2,7,58,0.0,0.0,13,0,7,0,6,0,13,0,6,0,6,0,0,6,0,0,0,0,0,54,7,0,1,0,0,1,0,10,0,7,1,0,0,0,74,1025,0,1,1,1.0,0.0,0.0
7336602,minor,6,12,2,11,0,0.0,0.0,8,0,8,0,0,0,8,0,0,0,2,0,0,0,2,0,0,0,3,50,2,1,2,0,0,8,0,6,0,4,3,0,0,0,35,1,0,1,1,1.0,0.0,0.0
6463026,minor,0,4,1,0,0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,0,19,3,0,0,0,0,0,0,3,0,3,0,0,0,0,9,9,0,1,1,0.0,1.0,0.0
9140757,minor,10,18,2,25,8,0.0,0.0,8,0,6,1,1,0,7,0,0,0,2,1,1,0,0,1,1,0,1,71,7,2,5,0,3,5,6,14,2,11,1,0,0,0,58,1,0,1,1,1.0,0.0,0.0
6450144,minor,2,7,2,5,3,0.4,0.4,6,0,3,0,0,3,6,0,0,0,1,0,0,0,0,1,0,0,0,29,3,0,1,0,0,0,1,6,0,4,1,0,0,0,60,17,0,0,1,1.0,0.0,0.0
7829336,minor,26,41,1,42,53,0.0,0.0,26,1,19,6,0,1,20,0,0,0,17,4,0,17,0,0,12,0,4,185,23,0,7,1,0,4,0,31,1,26,4,0,2,1,186,1,2,1,1,1.0,0.0,0.0
7455354,minor,3,3,1,1,1,0.0,0.0,3,0,2,0,1,0,3,0,0,0,3,0,0,3,0,0,0,0,1,14,1,0,0,0,0,1,0,2,0,3,0,0,0,0,8,1,0,1,1,1.0,0.0,0.0
5370715,minor,20,20,1,31,8,0.0,0.0,12,0,12,0,0,0,12,0,0,0,11,0,0,11,0,0,11,0,4,98,12,2,4,1,1,1,4,22,2,21,4,0,0,0,78,2,0,1,1,0.0,1.0,0.0
7686662,minor,5,7,2,4,8,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,25,5,2,0,0,0,0,0,1,0,1,1,0,0,0,25,8,0,1,1,0.0,1.0,0.0
8645264,minor,0,8,1,3,11,0.0,0.0,7,0,6,0,0,1,7,0,0,0,3,0,0,3,0,0,0,0,0,27,3,0,1,0,0,0,0,3,0,3,0,0,0,0,50,10,0,1,1,0.0,1.0,0.0
7523283,minor,0,3,1,2,0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,12,1,0,0,0,0,0,0,2,0,1,0,0,0,0,21,1025,0,1,1,1.0,0.0,0.0
8970601,minor,6,6,2,5,3,0.0,0.0,6,0,6,0,0,0,6,0,0,0,6,1,1,4,0,1,5,0,2,31,5,0,0,0,0,0,0,8,0,7,0,0,0,0,22,0,0,1,1,1.0,0.0,0.0
4109372,minor,5,9,2,1,16,0.0,0.0,8,0,8,0,0,0,8,0,0,0,2,1,0,2,0,0,2,0,0,29,1,0,1,0,1,1,1,2,0,2,0,0,0,0,24,1,0,1,1,1.0,0.0,0.0
8682807,minor,1,9,1,6,0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,4,1,0,4,0,0,1,0,2,36,3,0,1,0,0,0,1,7,0,4,1,0,0,0,42,1,0,1,1,1.0,0.0,0.0
7423016,minor,2,2,1,0,0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,4,0,0,0,0,4,4,0,0,19,0,0,0,0,0,0,0,8,0,4,0,0,1,0,25,8,0,1,1,0.0,1.0,0.0
3917715,minor,2,2,2,0,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,1,0,1,0,1,0,0,0,0,13,1,0,1,1,1.0,0.0,0.0
9369034,minor,3,16,2,9,105,0.0,0.0,15,7,1,7,0,7,9,0,0,0,0,0,0,0,0,0,0,0,7,39,5,0,0,0,0,1,0,0,0,0,1,0,0,1,26,0,0,0,1,1.0,0.0,0.0
4814956,minor,7,12,3,10,46,0.0,0.0,12,0,12,0,0,0,12,0,0,0,4,0,0,4,0,0,0,0,3,46,7,0,0,0,0,0,0,5,0,4,0,0,1,0,68,1,0,1,1,1.0,0.0,0.0
4341864,minor,2,2,1,0,0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,6,0,0,0,0,6,0,0,0,20,1,0,0,0,0,0,3,13,0,6,0,0,0,0,19,16,0,1,1,1.0,0.0,0.0
3820002,minor,11,13,1,2,33,0.16363636,0.29090908,11,0,10,0,0,1,11,0,0,0,5,0,0,5,0,0,1,0,0,47,10,0,1,0,0,0,0,6,0,6,1,0,0,0,45,8,0,1,1,0.0,1.0,0.0
8132817,minor,13,27,2,38,123,0.0,0.0,23,1,22,1,0,0,22,0,0,0,8,1,0,8,0,0,0,0,0,130,23,0,0,0,1,18,39,18,0,10,1,0,0,0,129,1,0,1,1,1.0,0.0,0.0
5040765,minor,5,9,3,4,0,0.0,0.0,8,0,7,0,1,0,8,0,0,0,1,0,0,1,0,0,0,0,2,31,6,0,1,0,0,0,0,2,1,1,1,0,0,0,16,1,0,1,1,1.0,0.0,0.0
8169750,minor,1,5,1,0,0,1.0,1.0,5,0,5,0,0,0,5,0,0,0,2,0,0,0,0,2,0,0,0,22,1,0,0,0,0,3,0,7,1,2,0,0,0,0,11,0,0,1,1,0.0,1.0,0.0
9144201,minor,11,51,1,48,186,0.0,0.0,24,0,20,4,0,0,20,0,0,0,8,2,0,4,4,0,1,0,16,217,15,6,9,8,0,2,3,42,1,39,5,0,0,0,82,1,0,1,1,1.0,0.0,0.0
3918287,minor,2,6,2,0,13,0.0,0.0,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,21,4,0,0,0,0,0,0,1,0,1,0,0,0,0,14,10,0,1,1,0.0,1.0,0.0
9510155,minor,2,5,1,1,2,0.0,0.0,5,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,27,5,0,0,0,0,0,0,5,0,5,0,0,0,0,22,9,0,1,1,0.0,1.0,0.0
7883895,minor,14,60,2,31,578,0.0,0.0,36,17,31,3,2,0,34,0,3,0,8,5,2,6,0,0,5,0,2,453,42,1,7,1,7,4,25,55,12,30,4,1,1,0,142,17,0,1,1,1.0,0.0,0.0
8952223,minor,3,13,1,4,0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,3,1,0,3,0,0,1,0,0,33,7,0,7,0,5,1,3,4,2,4,1,0,0,0,59,9,0,1,1,0.0,1.0,0.0
8600681,minor,8,16,2,6,94,0.0,0.0,16,0,16,0,0,0,16,0,0,0,13,0,0,13,0,0,0,0,0,75,8,0,0,0,0,0,4,13,0,13,0,0,0,0,52,1,0,1,1,1.0,0.0,0.0
7341316,minor,3,9,1,6,4,0.0,0.0,9,0,9,0,0,0,9,0,0,0,3,0,0,0,3,0,0,0,3,38,3,0,0,0,0,3,0,3,0,3,0,0,0,0,33,1,0,1,1,1.0,0.0,0.0
8736644,minor,20,9,2,30,0,0.0,0.0,6,0,3,0,3,0,6,0,0,0,7,1,0,7,0,0,1,0,6,206,2,0,2,0,0,6,1,12,2,12,1,0,1,0,66,1,1,1,1,1.0,0.0,0.0
7460730,minor,3,3,1,1,1,0.0,0.0,3,0,2,0,1,0,3,0,0,0,3,0,0,3,0,0,0,0,1,14,1,0,0,0,0,1,0,2,0,3,0,0,0,0,8,1,0,1,1,1.0,0.0,0.0
5773565,minor,4,4,2,0,4,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,1,0,2,0,0,1,0,0,17,3,0,0,0,0,1,0,2,0,2,0,0,0,0,26,9,0,1,1,0.0,1.0,0.0
4536448,minor,6,15,3,11,7,0.0,0.0,10,0,6,4,0,0,6,0,0,0,5,0,0,5,0,0,4,0,0,56,11,0,4,0,1,7,0,10,1,8,2,0,0,0,32,1,0,1,1,1.0,0.0,0.0
4046009,minor,6,4,2,0,4,0.0,0.0,4,0,3,0,1,0,4,0,0,0,1,0,0,1,0,0,0,0,0,15,2,0,0,0,0,0,0,2,0,1,0,0,0,0,59,1025,0,1,1,1.0,0.0,0.0
5388415,minor,4,7,1,5,0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,1,27,6,0,1,0,1,0,0,3,0,3,1,0,0,0,16,0,0,1,1,0.0,1.0,0.0
8099651,minor,11,33,2,23,52,0.0,0.0,13,0,11,0,2,0,13,0,0,0,5,2,0,0,5,0,2,0,0,103,22,0,5,0,1,3,0,10,0,8,1,0,0,0,74,1,0,1,1,1.0,0.0,0.0
8633022,minor,15,40,1,27,47,0.0,0.0,14,0,14,0,0,0,14,0,0,0,6,1,0,6,0,0,1,0,4,104,21,0,4,2,1,9,11,13,0,7,2,0,0,0,79,1,0,1,1,1.0,0.0,0.0
6213445,minor,11,8,1,7,0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,2,0,0,2,0,0,2,0,1,28,5,0,1,0,0,0,0,5,0,3,0,0,0,0,22,1,0,1,1,1.0,0.0,0.0
8049118,minor,8,23,3,4,253,0.0,0.0,23,0,23,0,0,0,23,0,0,0,23,0,0,23,0,0,23,0,1,94,23,0,0,0,0,1,22,23,0,23,0,0,0,0,40,1,0,1,1,0.0,1.0,0.0
7801178,minor,2,4,4,0,2,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,16,2,0,0,0,0,0,0,2,0,2,0,0,0,0,24,28,0,1,1,0.0,1.0,0.0
8539645,minor,3,2,2,0,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,1,0,1,0,1,0,0,0,0,10,1,0,1,1,1.0,0.0,0.0
7563057,minor,37,110,1,75,1475,0.0,0.0,58,0,45,1,12,0,57,0,0,0,18,3,2,15,1,0,6,0,30,342,30,9,29,1,9,17,4,49,3,41,4,0,0,0,465,1,2,1,1,1.0,0.0,0.0
7210083,minor,2,3,1,0,1,0.0,0.0,3,0,1,0,0,2,3,1,0,0,1,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,2,0,1,0,0,0,0,24,1032,0,1,1,0.0,1.0,0.0
6183095,minor,5,4,2,1,4,0.0,0.0,4,0,3,0,1,0,4,0,0,0,2,1,1,1,0,0,2,0,0,19,2,0,0,0,0,0,0,2,0,2,0,0,1,0,24,1,0,1,1,1.0,0.0,0.0
4496340,minor,12,46,1,68,0,0.0,0.0,7,0,6,1,0,0,6,0,0,0,19,9,4,15,0,0,19,0,21,295,10,10,8,0,6,22,19,95,15,72,4,0,4,0,148,1,0,1,1,1.0,0.0,0.0
9111878,minor,12,21,2,24,0,0.0,0.0,5,0,4,1,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,129,2,0,1,0,2,0,42,15,27,10,2,4,0,0,67,1,0,1,1,0.0,1.0,0.0
8749806,minor,5,4,1,0,0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,0,19,3,0,0,0,0,1,0,3,0,3,0,0,0,0,10,9,0,1,1,0.0,1.0,0.0
7605003,minor,7,8,3,1,20,0.0,0.0,8,0,8,0,0,0,8,0,0,0,2,0,0,2,0,0,0,0,1,28,4,0,0,0,0,2,0,5,0,2,0,0,0,0,51,1025,0,1,1,1.0,0.0,0.0
8601637,minor,19,25,1,29,52,0.0,0.0,13,0,12,1,0,0,12,0,0,0,11,0,0,11,0,0,1,0,2,129,10,0,9,1,1,3,7,23,9,20,3,0,0,0,108,1,0,1,1,1.0,0.0,0.0
7007225,minor,10,4,4,0,0,0.0,0.0,4,1,3,0,1,0,4,0,0,0,3,0,0,0,0,3,0,0,0,50,4,0,0,0,0,2,0,5,0,3,0,0,4,0,31,1025,0,1,1,1.0,0.0,0.0
7482608,minor,3,3,1,1,1,0.0,0.0,3,0,2,0,1,0,3,0,0,0,3,0,0,3,0,0,0,0,1,14,1,0,0,0,0,1,0,2,0,3,0,0,0,0,8,1,0,1,1,1.0,0.0,0.0
5495116,minor,12,67,3,28,273,0.0,0.0,35,0,35,0,0,0,35,0,26,0,8,1,1,7,0,0,1,0,3,201,26,1,18,0,12,4,36,26,1,10,2,0,0,0,62,17,0,1,1,1.0,0.0,0.0
4453800,minor,15,10,2,9,5,0.0,0.0,6,0,6,0,0,0,6,0,0,0,2,0,0,0,2,0,1,0,1,40,4,0,3,1,0,1,2,9,1,6,1,0,0,0,46,1025,0,1,1,1.0,0.0,0.0
9095246,minor,2,4,1,2,0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,2,0,0,17,3,0,0,0,0,3,0,2,1,2,0,0,0,0,10,17,0,1,1,1.0,0.0,0.0
4234040,minor,5,11,1,5,1,0.0,0.0,11,0,10,0,1,0,11,0,0,0,2,0,0,2,0,0,0,0,0,40,5,0,0,0,0,0,0,5,0,2,0,0,0,0,68,1,0,1,1,1.0,0.0,0.0
4493302,minor,8,43,2,33,281,0.0,0.0,27,0,24,3,0,0,24,0,0,0,13,1,0,13,0,0,13,0,2,164,27,0,5,3,5,14,3,30,0,23,2,0,0,0,100,1,1,1,1,1.0,0.0,0.0
8427386,minor,2,4,1,0,2,0.33333334,0.33333334,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,16,2,0,0,0,0,1,0,2,0,2,0,0,0,0,36,1,0,0,1,1.0,0.0,0.0
7762191,minor,3,3,1,0,0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,12,2,0,0,0,0,3,0,1,2,1,0,0,0,0,10,0,0,1,1,0.0,1.0,0.0
7686456,minor,1,6,1,4,0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,19,3,1,1,0,0,0,0,2,0,2,2,0,0,0,10,1,0,1,1,1.0,0.0,0.0
7812575,minor,88,272,1,211,11434,0.0,0.0,157,0,154,3,0,0,154,0,0,0,75,6,1,74,0,0,6,0,42,1060,148,10,49,16,8,26,55,237,8,175,5,0,0,1,543,1,6,1,1,1.0,0.0,0.0
7375884,minor,3,5,1,5,0,0.0,0.0,4,0,2,1,0,1,3,0,0,0,1,0,0,1,0,0,1,0,0,19,3,1,0,0,0,0,0,2,0,2,1,0,0,0,21,16,0,1,1,1.0,0.0,0.0
7588520,minor,1,5,1,0,0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,0,19,3,0,0,0,0,3,0,2,1,2,0,0,0,0,37,1,0,1,1,1.0,0.0,0.0
9524185,minor,9,4,9,1,3,0.0,0.0,3,0,0,0,0,3,4,0,0,0,3,2,0,0,0,3,0,0,0,158,2,0,0,0,0,0,0,3,0,3,0,0,7,0,29,1,0,1,1,1.0,0.0,0.0
4205773,minor,6,7,1,5,0,0.0,0.0,6,0,5,1,0,0,5,0,0,0,3,0,0,3,0,0,3,0,0,26,4,0,1,0,1,0,0,3,0,3,0,0,0,0,50,9,0,1,1,0.0,1.0,0.0
5141876,minor,12,63,2,42,75,0.0,0.0,14,1,1,3,9,1,11,0,0,0,22,0,0,11,11,0,0,0,7,216,19,10,9,3,1,48,1,35,6,47,5,0,0,0,256,1025,7,1,1,1.0,0.0,0.0
3953485,minor,21,34,1,30,113,0.0,0.0,19,0,15,1,3,0,18,0,0,0,13,1,2,8,3,0,3,0,0,134,8,1,8,2,0,4,2,21,0,20,2,2,0,0,123,1,2,1,1,1.0,0.0,0.0
4431712,minor,1,8,1,7,0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,0,33,6,1,0,0,0,1,3,3,1,3,1,0,0,0,15,1,0,1,1,1.0,0.0,0.0
7322217,minor,4,9,1,6,0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,2,0,0,0,2,0,0,0,1,35,2,1,1,0,0,3,1,3,0,3,2,0,0,0,32,1,0,1,1,1.0,0.0,0.0
4801607,minor,2,18,1,14,34,0.0,0.0,13,0,12,0,0,1,13,0,0,0,4,0,0,4,0,0,2,0,0,72,6,1,2,0,0,2,3,13,0,9,3,0,0,1,43,1,0,1,1,1.0,0.0,0.0
4640509,minor,14,48,2,27,413,0.0,0.0,31,14,25,3,3,0,29,0,2,0,7,3,1,6,0,0,3,0,15,378,35,0,8,0,12,0,24,28,8,15,1,0,1,0,77,25,0,1,1,0.0,1.0,0.0
5498814,minor,1,29,1,21,66,0.0,0.0,12,0,11,1,0,0,11,0,0,0,10,0,10,0,0,0,0,0,5,93,0,1,2,1,0,14,6,28,1,21,6,0,0,0,53,1,0,1,1,1.0,0.0,0.0
8140286,minor,2,5,1,1,8,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,1,18,4,0,0,0,0,1,3,1,0,1,0,0,0,0,11,1,0,1,1,1.0,0.0,0.0
6717886,minor,10,8,5,4,13,0.0,0.0,7,2,6,1,0,0,6,0,0,0,4,2,2,2,0,0,4,0,1,61,6,0,1,0,0,3,0,4,0,4,1,0,2,0,45,1,0,1,1,1.0,0.0,0.0
8804785,minor,0,5,1,0,6,0.0,0.0,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,0,18,2,0,0,0,0,0,0,2,0,2,0,0,0,0,7,1,0,1,1,0.0,1.0,0.0
7413961,minor,29,55,4,57,255,0.0,0.0,26,0,20,3,0,3,23,0,0,0,19,2,0,17,0,2,15,0,6,455,22,4,13,0,7,7,4,45,2,30,4,1,4,0,115,16,0,1,1,1.0,0.0,0.0
7348825,minor,3,7,1,4,0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,1,26,1,1,1,0,0,2,1,2,0,2,2,0,0,0,34,1,0,1,1,1.0,0.0,0.0
6254667,minor,1,7,1,0,9,0.0,0.0,7,0,7,0,0,0,7,0,0,0,6,0,0,6,0,0,6,0,0,34,6,0,0,0,0,0,0,6,0,6,0,0,0,0,92,1,0,1,1,1.0,0.0,0.0
4151146,minor,3,8,2,1,3,0.0,0.0,7,0,7,0,0,0,7,0,0,0,4,1,0,4,0,0,1,0,0,30,4,0,1,0,0,4,2,6,1,4,1,0,0,0,33,1,0,1,1,1.0,0.0,0.0
5798002,minor,10,6,2,4,0,0.0,0.0,5,0,2,0,0,3,5,0,0,0,5,0,0,5,0,0,0,0,0,23,4,0,0,0,0,3,1,2,0,5,0,0,0,0,26,1,0,1,1,1.0,0.0,0.0
8217435,minor,6,16,3,14,22,0.0,0.0,9,0,7,0,2,0,9,0,0,0,2,1,0,0,2,0,1,0,0,56,10,0,2,0,0,1,0,5,0,4,1,0,0,0,68,1,0,1,1,1.0,0.0,0.0
3952888,minor,2,12,1,8,21,0.0,0.0,10,5,9,1,0,0,9,0,0,0,4,1,0,2,2,0,3,0,3,43,7,0,1,0,0,2,1,5,2,5,1,0,0,0,30,17,1,1,1,1.0,0.0,0.0
6544247,minor,8,12,2,4,66,0.0,0.0,12,0,12,0,0,0,12,0,0,0,12,0,0,12,0,0,12,0,0,50,12,0,0,0,0,1,11,12,0,12,0,0,0,0,36,1,0,1,1,0.0,1.0,0.0
7272444,minor,0,1,1,0,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,1,1,0.0,0.0,1.0
7120318,minor,20,57,2,69,618,0.0,0.0,36,0,26,2,8,0,34,1,0,0,30,13,10,8,12,0,13,0,7,239,26,1,7,4,0,50,0,30,5,40,4,0,1,0,239,1025,5,1,1,1.0,0.0,0.0
7584816,minor,2,11,8,2,0,0.0,0.0,8,0,8,0,0,0,8,0,0,0,2,0,0,2,0,0,2,0,0,37,4,0,1,0,3,7,0,6,2,2,1,0,0,0,64,1,0,1,1,1.0,0.0,0.0
5935402,minor,3,23,1,11,28,0.0,0.0,13,1,12,0,0,1,13,0,0,0,14,9,8,6,0,0,9,0,14,71,12,0,3,1,1,12,6,19,1,17,2,0,0,0,66,1,1,1,1,1.0,0.0,0.0
6834927,minor,7,11,2,4,55,0.0,0.0,11,0,11,0,0,0,11,0,0,0,11,0,0,11,0,0,11,0,0,46,11,0,0,0,0,1,10,11,0,11,0,0,0,0,26,1,0,1,1,0.0,1.0,0.0
8768107,minor,25,44,1,43,0,0.0,0.0,28,0,24,2,0,2,27,0,0,2,10,2,0,10,0,0,1,0,5,173,25,2,9,3,0,10,1,20,6,14,4,1,1,0,192,1,4,1,1,1.0,0.0,0.0
7617518,minor,1,3,1,0,0,0.0,0.0,3,1,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,16,3,0,0,0,0,1,0,3,0,3,0,0,0,0,19,1,0,1,1,1.0,0.0,0.0
6263358,minor,4,21,4,12,8,0.0,0.0,13,0,13,0,0,0,13,0,0,0,3,0,0,3,0,0,0,0,0,97,13,0,7,0,1,10,10,15,9,7,1,0,0,0,103,1,0,1,1,1.0,0.0,0.0
7300150,minor,8,10,1,6,1,0.0,0.0,7,0,5,0,2,0,7,0,5,0,2,0,0,1,1,0,1,0,0,32,3,0,2,1,1,2,0,3,1,2,1,0,0,0,80,1,0,1,1,1.0,0.0,0.0
5581462,minor,1,11,1,1,25,0.0,0.0,10,0,10,0,0,0,10,0,0,0,4,0,0,4,0,0,0,0,1,41,6,0,0,1,0,5,1,6,1,4,1,0,0,0,20,1,0,1,1,1.0,0.0,0.0
3857472,minor,6,23,2,15,116,0.0,0.0,21,7,21,0,0,0,21,0,0,0,4,0,0,4,0,0,0,0,6,79,16,0,2,0,0,6,1,7,0,4,1,0,0,0,42,1,0,1,1,1.0,0.0,0.0
4499277,minor,9,33,1,36,41,0.0,0.0,15,0,9,2,4,0,13,0,0,1,22,8,10,9,3,0,14,0,8,211,3,5,1,6,9,32,32,49,13,33,2,0,1,0,186,1,9,1,1,1.0,0.0,0.0
8186875,minor,1,13,1,0,78,0.0,0.0,13,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,13,0,0,0,0,0,0,0,0,66,1,0,1,1,0.0,0.0,1.0
5687952,minor,5,15,2,10,33,0.0,0.0,11,0,11,0,0,0,11,0,0,0,6,1,0,5,1,0,1,0,0,56,11,0,3,0,0,6,3,8,0,6,1,0,0,0,49,1,0,1,1,1.0,0.0,0.0
8273753,minor,6,6,1,5,0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,32,3,0,1,0,1,0,0,1,0,1,0,0,1,0,19,1,0,1,1,1.0,0.0,0.0
3954827,minor,2,4,2,0,0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,15,1,0,0,0,0,0,0,2,0,1,0,0,0,0,47,1,0,1,1,1.0,0.0,0.0
9402805,minor,15,60,1,31,0,0.5955882,0.88235295,19,2,14,2,0,3,17,0,0,0,10,1,0,10,0,0,10,0,2,193,18,0,34,0,43,23,87,44,47,40,2,0,1,0,278,17,0,0,1,1.0,0.0,0.0
7341794,minor,2,5,1,3,0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,1,0,3,0,0,3,0,0,23,4,0,0,0,0,3,0,3,0,3,1,0,0,0,20,1,0,1,1,1.0,0.0,0.0
8333510,minor,1,4,1,7,0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,0,17,3,0,0,0,0,1,0,2,0,2,0,0,0,0,10,1,0,1,1,0.0,1.0,0.0
